"age","education_num","capital_gain","capital_loss","hours_per_week","native_country","income","married","male","race_white","race_asian_pac_islander","race_amer_indian_eskimo","race_black","race_other"
38,10,0,0,20," United-States",0,1,0,0,0,0,1,0
47,13,4064,0,60," United-States",0,1,1,1,0,0,0,0
20,10,0,0,35," United-States",0,0,1,1,0,0,0,0
35,9,0,0,40," United-States",0,1,1,1,0,0,0,0
62,13,14084,0,40," United-States",1,1,1,1,0,0,0,0
32,7,0,0,15," United-States",0,1,0,1,0,0,0,0
42,13,0,0,60," United-States",1,1,1,1,0,0,0,0
32,6,0,0,40," United-States",0,0,1,1,0,0,0,0
27,10,0,0,30," United-States",0,0,0,0,0,0,1,0
53,13,0,0,45," United-States",1,1,1,1,0,0,0,0
28,3,0,0,25," Mexico",0,1,1,1,0,0,0,0
26,9,0,0,40," United-States",0,1,1,1,0,0,0,0
47,15,0,0,45," United-States",1,1,1,1,0,0,0,0
23,10,0,0,40," United-States",0,0,0,0,0,0,1,0
70,10,0,0,30," United-States",0,1,1,1,0,0,0,0
41,13,0,0,40," United-States",0,1,1,0,1,0,0,0
43,14,0,0,45," United-States",0,0,1,1,0,0,0,0
40,9,0,1672,40," United-States",0,1,1,1,0,0,0,0
64,9,0,0,45," United-States",1,1,1,1,0,0,0,0
40,10,0,0,45," United-States",0,1,1,1,0,0,0,0
43,13,0,0,35," United-States",0,1,1,1,0,0,0,0
50,9,0,0,48," United-States",0,1,1,1,0,0,0,0
32,7,0,0,40," United-States",0,1,1,1,0,0,0,0
42,7,1506,0,50," Mexico",0,1,1,1,0,0,0,0
41,9,0,0,40," United-States",1,1,1,1,0,0,0,0
30,10,0,0,40," England",0,0,0,1,0,0,0,0
20,10,0,0,30," United-States",0,0,1,1,0,0,0,0
45,9,0,0,40," United-States",0,1,1,1,0,0,0,0
42,16,0,1902,50," United-States",1,1,1,1,0,0,0,0
24,12,0,0,40," United-States",0,0,1,1,0,0,0,0
43,13,0,0,50," United-States",0,1,0,1,0,0,0,0
28,9,0,0,40," United-States",0,1,1,0,0,0,1,0
35,9,0,0,40," United-States",0,0,0,1,0,0,0,0
38,9,0,0,40," United-States",0,0,0,1,0,0,0,0
32,13,0,0,35," United-States",0,1,0,1,0,0,0,0
50,9,0,0,40," United-States",0,1,1,1,0,0,0,0
34,9,0,0,55," United-States",1,1,1,1,0,0,0,0
35,9,0,0,40," United-States",0,0,1,1,0,0,0,0
30,14,0,0,40," France",0,0,0,1,0,0,0,0
61,3,0,0,40," United-States",0,1,1,1,0,0,0,0
27,13,0,0,38," United-States",0,0,1,1,0,0,0,0
61,9,0,0,40," United-States",0,0,0,0,0,0,1,0
18,3,0,0,40," Mexico",0,0,1,1,0,0,0,0
31,9,0,0,40," United-States",1,1,1,1,0,0,0,0
31,13,0,0,60," United-States",0,1,1,1,0,0,0,0
20,9,0,0,40," United-States",0,0,0,0,0,0,1,0
35,8,0,0,40," United-States",0,1,1,1,0,0,0,0
51,9,0,0,40," United-States",0,0,1,0,0,0,1,0
43,10,7688,0,40," United-States",1,1,1,1,0,0,0,0
18,7,0,0,20," United-States",0,0,1,1,0,0,0,0
55,15,99999,0,40," United-States",1,1,1,1,0,0,0,0
59,9,0,0,40," United-States",0,0,0,1,0,0,0,0
21,9,0,0,40," United-States",0,0,0,1,0,0,0,0
22,6,0,0,40," United-States",0,0,0,1,0,0,0,0
60,10,0,0,40," England",0,0,0,1,0,0,0,0
49,9,0,0,40," United-States",1,1,1,1,0,0,0,0
21,9,0,0,40," United-States",0,0,0,1,0,0,0,0
61,9,0,0,40," United-States",0,1,1,1,0,0,0,0
64,3,0,0,40," United-States",0,1,1,1,0,0,0,0
63,9,0,0,40," United-States",0,0,1,1,0,0,0,0
27,13,0,0,40," United-States",0,0,0,1,0,0,0,0
23,13,0,0,30," United-States",0,0,0,0,0,0,1,0
41,9,0,0,45," United-States",0,1,0,1,0,0,0,0
40,9,7298,0,40," United-States",1,1,0,1,0,0,0,0
55,13,0,0,40," United-States",1,1,1,1,0,0,0,0
17,6,0,1602,12," United-States",0,0,0,1,0,0,0,0
34,10,0,1504,60," United-States",0,0,1,1,0,0,0,0
24,13,0,0,40," United-States",0,0,0,1,0,0,0,0
30,15,0,0,45," United-States",1,1,0,1,0,0,0,0
29,14,0,0,60," United-States",0,0,1,0,1,0,0,0
52,13,0,0,40," United-States",1,1,1,1,0,0,0,0
57,10,0,0,40," United-States",1,1,1,1,0,0,0,0
38,13,0,0,45," United-States",0,0,0,1,0,0,0,0
43,14,0,0,50," United-States",1,1,0,1,0,0,0,0
61,10,0,0,40," United-States",0,0,0,1,0,0,0,0
38,13,15024,0,65," United-States",1,1,1,1,0,0,0,0
51,9,0,0,40," United-States",1,1,1,0,0,0,1,0
40,13,0,0,40," Mexico",0,1,1,1,0,0,0,0
41,10,0,0,40," United-States",1,1,1,1,0,0,0,0
19,10,0,0,20," United-States",0,0,0,1,0,0,0,0
28,4,0,0,40," Mexico",0,1,1,1,0,0,0,0
59,10,0,0,40," United-States",0,1,1,1,0,0,0,0
32,13,0,0,40," United-States",0,0,0,1,0,0,0,0
31,9,0,0,40," United-States",1,1,1,1,0,0,0,0
30,12,0,0,48," United-States",0,0,1,1,0,0,0,0
54,10,0,0,40," United-States",0,1,1,1,0,0,0,0
33,11,0,2444,42," United-States",1,1,1,1,0,0,0,0
20,10,0,0,10," United-States",0,0,0,1,0,0,0,0
32,9,0,0,48," United-States",0,1,1,1,0,0,0,0
35,9,0,0,40," United-States",0,1,0,0,0,0,1,0
27,7,0,0,45," United-States",0,0,1,1,0,0,0,0
40,13,0,0,46," United-States",1,1,1,1,0,0,0,0
34,11,0,0,40," United-States",0,1,1,1,0,0,0,0
34,12,0,0,40," United-States",1,1,1,1,0,0,0,0
38,10,0,0,25," United-States",0,0,0,1,0,0,0,0
28,9,0,0,40," United-States",0,1,1,0,0,0,0,1
65,10,0,0,27," United-States",0,1,1,1,0,0,0,0
61,10,0,0,16," United-States",0,0,1,1,0,0,0,0
18,7,0,0,25," United-States",0,0,0,1,0,0,0,0
35,13,5178,0,50," United-States",1,1,1,1,0,0,0,0
45,13,0,0,40," United-States",0,1,0,1,0,0,0,0
25,10,0,0,50," United-States",0,1,1,1,0,0,0,0
48,15,0,0,13," United-States",0,1,1,1,0,0,0,0
19,10,0,0,40," United-States",0,0,0,1,0,0,0,0
43,13,0,0,50," United-States",1,0,0,0,0,0,1,0
54,13,0,0,45," United-States",1,1,1,1,0,0,0,0
47,13,0,0,50," United-States",0,1,1,1,0,0,0,0
25,11,4865,0,40," United-States",0,0,0,1,0,0,0,0
30,12,0,0,40," United-States",0,1,1,1,0,0,0,0
35,9,0,0,40," United-States",0,1,0,1,0,0,0,0
26,10,0,0,18," United-States",0,1,1,1,0,0,0,0
61,9,0,0,40," United-States",0,1,1,1,0,0,0,0
54,9,0,0,32," United-States",0,1,1,1,0,0,0,0
50,8,0,0,40," Cambodia",1,1,1,0,1,0,0,0
32,5,0,0,40," Columbia",0,1,0,1,0,0,0,0
34,9,0,0,25," United-States",0,1,0,1,0,0,0,0
36,9,0,0,40," United-States",0,0,1,1,0,0,0,0
50,10,0,0,40," United-States",1,1,1,1,0,0,0,0
28,7,0,0,40," United-States",0,1,1,1,0,0,0,0
22,9,0,0,19," United-States",0,0,0,1,0,0,0,0
58,7,0,0,20," United-States",0,1,1,1,0,0,0,0
27,3,0,0,75," Mexico",0,0,1,1,0,0,0,0
62,13,0,0,38," United-States",0,1,1,1,0,0,0,0
36,13,27828,0,55," United-States",1,0,1,1,0,0,0,0
21,10,594,0,4," United-States",0,0,0,1,0,0,0,0
41,14,0,0,45," England",0,1,0,1,0,0,0,0
28,10,0,0,45," United-States",0,1,1,1,0,0,0,0
33,13,0,0,40," United-States",0,1,1,1,0,0,0,0
54,13,0,0,45," United-States",1,1,1,1,0,0,0,0
19,10,0,1721,25," United-States",0,0,0,0,0,1,0,0
76,4,0,0,30," United-States",0,0,1,1,0,0,0,0
34,13,0,0,50," United-States",1,1,1,1,0,0,0,0
40,13,0,0,40," United-States",0,0,0,1,0,0,0,0
22,7,0,0,30," United-States",0,0,0,1,0,0,0,0
17,7,0,0,15," United-States",0,0,1,1,0,0,0,0
55,10,0,0,20," United-States",0,1,0,1,0,0,0,0
51,10,0,0,40," United-States",0,1,0,1,0,0,0,0
26,3,0,0,40," Mexico",0,1,1,0,0,0,0,1
44,13,0,0,48," United-States",0,0,1,1,0,0,0,0
54,9,0,0,40," United-States",1,1,1,1,0,0,0,0
34,12,0,0,40," United-States",0,0,1,1,0,0,0,0
42,9,0,0,40," United-States",0,1,1,1,0,0,0,0
26,9,0,0,70," United-States",0,0,1,1,0,0,0,0
39,3,0,0,40," Philippines",0,1,1,0,1,0,0,0
34,13,0,0,40," El-Salvador",0,0,1,1,0,0,0,0
59,9,0,0,40," United-States",0,1,1,1,0,0,0,0
20,9,0,0,50," United-States",0,0,1,1,0,0,0,0
34,10,0,0,45," United-States",1,1,1,1,0,0,0,0
51,9,0,0,20," United-States",0,1,1,1,0,0,0,0
34,10,0,0,40," United-States",1,1,1,1,0,0,0,0
47,13,0,0,50," United-States",0,1,0,1,0,0,0,0
30,11,0,0,49," United-States",0,1,1,1,0,0,0,0
38,9,0,0,60," United-States",0,1,1,1,0,0,0,0
45,13,5178,0,40," Philippines",1,1,0,0,1,0,0,0
23,10,0,0,35," United-States",0,0,0,1,0,0,0,0
34,10,0,0,48," United-States",1,1,1,1,0,0,0,0
22,8,0,0,40," United-States",0,0,1,1,0,0,0,0
31,9,0,0,40," United-States",0,0,1,1,0,0,0,0
50,9,0,0,40," United-States",0,1,1,1,0,0,0,0
19,2,0,0,52," Mexico",0,0,1,1,0,0,0,0
28,13,15024,0,45," United-States",1,1,0,0,0,0,1,0
23,9,0,0,50," United-States",0,0,0,1,0,0,0,0
35,9,0,0,40," United-States",0,1,1,1,0,0,0,0
28,9,0,0,40," United-States",0,1,1,0,0,0,1,0
27,10,0,0,30," United-States",0,0,1,1,0,0,0,0
46,13,0,0,55," United-States",0,1,1,1,0,0,0,0
27,9,0,0,40," United-States",0,1,1,1,0,0,0,0
25,6,0,0,40," United-States",0,1,0,1,0,0,0,0
34,10,0,0,70," United-States",0,1,1,1,0,0,0,0
33,9,0,0,40," United-States",0,0,1,1,0,0,0,0
36,10,0,0,40," United-States",0,0,0,1,0,0,0,0
30,4,0,0,48," United-States",0,1,1,1,0,0,0,0
23,10,0,0,47," United-States",0,1,0,1,0,0,0,0
36,3,0,0,32," Mexico",0,1,1,1,0,0,0,0
29,13,0,0,45," United-States",0,0,0,1,0,0,0,0
50,10,7688,0,40," United-States",1,1,1,1,0,0,0,0
19,8,0,0,40," United-States",0,0,1,1,0,0,0,0
52,9,0,0,40," United-States",1,1,1,1,0,0,0,0
20,9,0,0,40," United-States",0,1,1,1,0,0,0,0
22,11,0,0,40," United-States",0,0,0,1,0,0,0,0
34,10,0,0,55," United-States",1,1,1,1,0,0,0,0
60,10,0,0,40," United-States",0,1,1,1,0,0,0,0
19,7,0,0,40," United-States",0,0,1,0,0,0,1,0
59,9,0,0,20," United-States",0,1,1,1,0,0,0,0
36,9,0,0,50," United-States",0,0,1,1,0,0,0,0
25,9,0,0,40," Cuba",0,0,1,1,0,0,0,0
49,4,0,0,70," United-States",0,1,1,1,0,0,0,0
25,9,0,0,30," United-States",0,0,0,1,0,0,0,0
50,7,0,0,40," United-States",0,1,0,1,0,0,0,0
44,12,0,0,43," United-States",0,1,0,1,0,0,0,0
33,10,0,0,20," United-States",0,1,1,1,0,0,0,0
40,13,0,0,50," United-States",0,1,1,1,0,0,0,0
56,10,0,0,45," United-States",0,1,1,1,0,0,0,0
56,10,0,0,50," United-States",1,1,1,1,0,0,0,0
23,13,0,0,42," United-States",0,0,1,1,0,0,0,0
21,10,0,0,10," United-States",0,0,0,1,0,0,0,0
67,4,0,0,24," United-States",0,1,1,1,0,0,0,0
54,11,0,0,40," United-States",0,1,1,1,0,0,0,0
50,9,0,0,40," United-States",0,0,0,0,0,0,1,0
59,4,0,0,40," United-States",0,1,1,1,0,0,0,0
51,7,0,0,40," United-States",0,0,0,0,0,0,1,0
30,9,0,0,29," United-States",0,1,0,1,0,0,0,0
42,9,0,0,40," United-States",1,1,1,1,0,0,0,0
26,13,0,0,40," United-States",0,0,1,1,0,0,0,0
47,11,4064,0,40," United-States",0,1,1,1,0,0,0,0
78,10,0,0,3," United-States",1,1,1,1,0,0,0,0
24,9,0,0,50," United-States",0,1,1,1,0,0,0,0
27,7,0,0,40," Puerto-Rico",0,1,1,1,0,0,0,0
51,14,0,0,50," United-States",1,1,1,1,0,0,0,0
46,9,0,0,40," United-States",1,1,1,1,0,0,0,0
55,9,0,0,60," United-States",0,1,1,1,0,0,0,0
20,10,0,0,40," United-States",0,0,1,1,0,0,0,0
30,9,0,0,50," United-States",0,1,1,1,0,0,0,0
19,9,0,0,20," United-States",0,0,0,1,0,0,0,0
30,13,0,0,40," United-States",1,1,1,1,0,0,0,0
31,12,0,0,50," United-States",1,1,1,1,0,0,0,0
26,9,0,0,96," United-States",0,1,1,1,0,0,0,0
53,9,0,0,60," United-States",1,1,1,1,0,0,0,0
24,10,0,0,40," United-States",0,0,0,1,0,0,0,0
24,10,0,0,54," United-States",0,1,1,1,0,0,0,0
36,9,0,0,50," United-States",0,1,0,1,0,0,0,0
39,14,0,0,50," United-States",1,1,1,1,0,0,0,0
53,9,0,0,32," United-States",0,1,1,0,0,0,1,0
75,9,0,0,35," United-States",1,0,1,0,1,0,0,0
36,9,0,0,50," United-States",1,1,1,1,0,0,0,0
46,10,0,0,40," United-States",0,1,1,1,0,0,0,0
56,9,0,1902,40," United-States",1,1,1,1,0,0,0,0
29,9,0,0,40," United-States",0,1,1,0,0,0,1,0
60,5,0,0,49," United-States",0,1,1,1,0,0,0,0
58,9,0,0,38," United-States",0,0,1,1,0,0,0,0
67,9,0,0,55," United-States",0,1,1,1,0,0,0,0
35,10,7688,0,38," United-States",1,1,1,1,0,0,0,0
39,10,0,0,80," United-States",0,1,1,1,0,0,0,0
37,10,0,0,50," United-States",0,1,1,1,0,0,0,0
63,15,0,0,30," United-States",0,1,1,1,0,0,0,0
47,7,0,0,38," United-States",0,1,0,1,0,0,0,0
23,13,0,0,40," United-States",0,0,0,1,0,0,0,0
55,9,4865,0,45," United-States",0,1,1,1,0,0,0,0
49,7,0,0,40," United-States",0,1,0,1,0,0,0,0
39,11,5178,0,40," United-States",1,1,1,1,0,0,0,0
23,9,0,0,40," United-States",0,0,1,1,0,0,0,0
19,10,0,0,12," United-States",0,0,0,1,0,0,0,0
44,14,0,0,40," United-States",1,1,1,1,0,0,0,0
25,11,0,0,40," United-States",0,0,0,0,0,1,0,0
35,11,0,0,40," United-States",0,1,1,0,0,0,1,0
23,9,0,0,40," Cuba",0,1,0,1,0,0,0,0
48,11,0,0,40," United-States",0,1,1,1,0,0,0,0
48,10,2176,0,40," United-States",0,1,1,1,0,0,0,0
44,9,0,0,40," United-States",0,1,0,0,0,0,1,0
55,13,0,0,25," United-States",0,1,0,1,0,0,0,0
33,9,0,0,50," United-States",0,1,1,1,0,0,0,0
18,8,0,0,20," United-States",0,0,1,1,0,0,0,0
24,13,2202,0,30," United-States",0,0,1,1,0,0,0,0
32,12,0,0,56," England",1,1,1,1,0,0,0,0
24,13,0,0,20," United-States",0,0,0,1,0,0,0,0
44,13,99999,0,70," United-States",1,1,1,1,0,0,0,0
27,13,0,0,45," United-States",0,1,1,1,0,0,0,0
39,12,0,0,40," France",1,1,1,1,0,0,0,0
26,6,0,0,40," United-States",0,1,1,1,0,0,0,0
34,14,0,0,40," United-States",1,1,1,1,0,0,0,0
38,14,99999,0,65," United-States",1,1,1,1,0,0,0,0
41,14,0,0,75," United-States",1,1,1,1,0,0,0,0
32,9,0,0,50," United-States",0,1,1,1,0,0,0,0
56,14,0,0,40," United-States",1,1,1,0,0,0,1,0
59,13,0,1977,50," United-States",1,1,1,1,0,0,0,0
44,10,0,0,60," United-States",1,1,1,1,0,0,0,0
35,13,0,1590,40," South",0,0,1,0,1,0,0,0
52,9,3781,0,40," Columbia",0,1,1,0,0,0,0,1
30,10,3325,0,50," United-States",0,0,1,1,0,0,0,0
23,13,0,0,40," United-States",0,1,1,1,0,0,0,0
43,9,8614,0,43," United-States",1,0,0,1,0,0,0,0
61,9,0,0,50," United-States",0,1,1,1,0,0,0,0
38,9,0,0,35," United-States",0,0,0,1,0,0,0,0
68,6,0,0,16," United-States",0,1,1,1,0,0,0,0
41,14,27828,0,50," United-States",1,0,1,1,0,0,0,0
42,10,0,0,40," United-States",0,0,1,1,0,0,0,0
19,9,0,0,40," United-States",0,1,0,1,0,0,0,0
31,7,0,0,40," India",0,1,1,0,1,0,0,0
40,12,0,2377,50," United-States",0,1,1,1,0,0,0,0
32,13,0,0,40," Philippines",0,0,0,0,1,0,0,0
51,9,14084,0,40," United-States",1,1,1,1,0,0,0,0
44,13,0,0,40," United-States",1,1,1,1,0,0,0,0
23,13,0,0,30," England",0,0,0,1,0,0,0,0
44,13,0,0,45," United-States",0,0,0,1,0,0,0,0
24,9,0,0,60," United-States",0,1,1,1,0,0,0,0
34,9,0,0,60," United-States",0,1,1,1,0,0,0,0
61,14,0,0,45," India",1,1,1,0,1,0,0,0
30,13,0,0,40," United-States",0,0,1,1,0,0,0,0
45,13,0,0,40," United-States",0,0,1,1,0,0,0,0
22,11,0,0,40," United-States",0,0,0,1,0,0,0,0
49,10,0,0,40," United-States",0,1,1,1,0,0,0,0
39,12,0,0,45," United-States",0,0,0,1,0,0,0,0
34,10,0,0,40," United-States",0,0,0,1,0,0,0,0
52,10,0,0,40," United-States",1,1,1,1,0,0,0,0
24,11,0,0,40," United-States",0,0,0,1,0,0,0,0
38,13,0,0,45," United-States",1,1,1,1,0,0,0,0
19,7,0,0,40," United-States",0,0,1,1,0,0,0,0
24,9,0,0,30," United-States",0,0,0,1,0,0,0,0
25,12,0,0,43," United-States",0,0,1,1,0,0,0,0
71,4,0,0,10," United-States",0,0,1,1,0,0,0,0
27,9,0,0,40," United-States",0,1,0,0,0,0,1,0
28,11,0,0,40," United-States",0,0,0,0,0,0,1,0
54,11,15024,0,38," Jamaica",1,1,1,0,0,0,1,0
18,7,0,0,10," United-States",0,0,0,0,0,0,1,0
49,9,0,0,40," United-States",0,1,1,0,0,0,1,0
36,9,0,0,25," United-States",0,1,0,1,0,0,0,0
57,9,0,0,50," United-States",0,0,1,1,0,0,0,0
56,14,0,0,40," Portugal",1,1,1,1,0,0,0,0
17,6,0,0,20," United-States",0,0,1,1,0,0,0,0
30,9,0,0,50," United-States",0,1,1,1,0,0,0,0
41,6,0,0,40," United-States",0,0,0,1,0,0,0,0
26,9,0,0,40," United-States",0,0,1,1,0,0,0,0
61,6,0,0,48," United-States",0,1,1,1,0,0,0,0
24,9,0,0,45," United-States",0,0,1,1,0,0,0,0
44,7,0,0,40," United-States",0,0,0,1,0,0,0,0
38,14,0,0,40," United-States",0,0,0,1,0,0,0,0
25,13,0,0,50," United-States",0,0,1,1,0,0,0,0
34,9,0,0,70," United-States",0,1,1,1,0,0,0,0
38,10,0,0,40," United-States",0,0,1,1,0,0,0,0
42,9,0,0,55," United-States",0,1,1,1,0,0,0,0
48,4,0,0,40," United-States",0,1,1,1,0,0,0,0
38,14,0,0,40," United-States",1,1,1,1,0,0,0,0
52,9,0,0,50," United-States",1,1,1,1,0,0,0,0
55,11,6849,0,40," United-States",0,0,0,1,0,0,0,0
41,9,0,0,20," United-States",0,1,1,1,0,0,0,0
45,3,0,0,35," United-States",0,0,0,1,0,0,0,0
49,4,0,0,45," Laos",0,0,1,0,1,0,0,0
19,10,0,0,20," United-States",0,0,1,1,0,0,0,0
39,13,0,0,45," United-States",0,1,1,1,0,0,0,0
43,10,2174,0,45," United-States",0,0,1,1,0,0,0,0
42,10,0,0,65," United-States",0,1,1,1,0,0,0,0
17,7,0,0,12," United-States",0,0,1,1,0,0,0,0
30,12,0,0,25," United-States",0,0,0,0,0,0,1,0
61,14,0,0,70," United-States",0,1,0,1,0,0,0,0
48,14,15024,0,40," United-States",1,1,1,1,0,0,0,0
57,9,0,0,40," United-States",1,1,1,1,0,0,0,0
27,3,0,0,45," Mexico",0,1,1,1,0,0,0,0
24,9,0,0,48," United-States",0,1,1,1,0,0,0,0
41,8,0,0,84," United-States",1,1,1,1,0,0,0,0
42,9,0,0,40," United-States",0,0,1,1,0,0,0,0
34,13,0,0,15," United-States",0,0,0,1,0,0,0,0
47,9,0,0,43," United-States",0,1,0,1,0,0,0,0
50,9,0,1980,40," United-States",0,0,1,1,0,0,0,0
30,9,0,0,40," United-States",0,0,1,1,0,0,0,0
38,13,0,0,45," United-States",0,1,1,1,0,0,0,0
31,9,0,0,55," United-States",1,1,1,1,0,0,0,0
44,10,0,0,45," United-States",1,1,0,1,0,0,0,0
34,10,0,1651,38," United-States",0,1,1,1,0,0,0,0
52,9,14344,0,40," United-States",1,1,1,0,0,0,1,0
34,9,0,0,50," United-States",0,1,1,1,0,0,0,0
31,10,0,0,40," United-States",0,1,1,1,0,0,0,0
68,10,0,0,20," United-States",0,1,0,1,0,0,0,0
22,9,0,0,40," Mexico",0,0,0,1,0,0,0,0
42,13,0,0,35," United-States",0,0,0,1,0,0,0,0
37,9,0,0,35," United-States",0,1,1,1,0,0,0,0
36,9,0,0,35," United-States",0,1,1,1,0,0,0,0
38,10,0,0,30," United-States",0,1,0,1,0,0,0,0
72,9,0,0,55," United-States",0,1,1,1,0,0,0,0
40,3,0,0,40," Mexico",0,1,1,1,0,0,0,0
19,10,0,0,30," United-States",0,0,1,1,0,0,0,0
55,11,0,0,50," Hungary",1,1,1,1,0,0,0,0
30,12,0,0,40," United-States",0,1,1,1,0,0,0,0
52,13,0,1092,40," United-States",0,1,0,1,0,0,0,0
29,13,3103,0,45," United-States",1,1,1,1,0,0,0,0
41,10,0,0,4," United-States",0,1,1,0,0,0,1,0
29,13,0,0,45," United-States",0,0,0,1,0,0,0,0
24,13,0,0,20," United-States",0,0,0,1,0,0,0,0
46,15,0,0,45," United-States",1,1,1,1,0,0,0,0
44,9,0,0,60," United-States",1,1,1,1,0,0,0,0
17,6,0,0,15," United-States",0,0,0,0,0,0,1,0
35,11,0,0,35," United-States",0,1,0,1,0,0,0,0
38,9,0,0,40," United-States",0,1,1,1,0,0,0,0
36,5,0,0,40," United-States",0,0,1,1,0,0,0,0
24,7,0,0,60," United-States",0,1,1,1,0,0,0,0
38,13,0,0,99," United-States",0,1,1,1,0,0,0,0
19,7,0,0,40," Honduras",0,0,0,1,0,0,0,0
30,9,0,0,45," United-States",0,1,1,1,0,0,0,0
36,11,0,0,40," United-States",0,1,1,0,0,1,0,0
27,10,0,0,45," United-States",0,0,1,1,0,0,0,0
27,12,0,0,40," United-States",1,1,1,1,0,0,0,0
65,10,0,2174,40," United-States",1,1,1,0,0,0,1,0
37,14,0,0,40," United-States",1,0,0,0,0,0,1,0
17,7,0,0,30," United-States",0,0,1,1,0,0,0,0
57,3,0,0,50," United-States",0,1,1,0,0,0,1,0
54,14,0,0,30," United-States",0,1,0,1,0,0,0,0
21,10,0,0,40," United-States",0,0,0,1,0,0,0,0
43,9,0,0,40," United-States",0,1,1,1,0,0,0,0
50,9,0,0,40," United-States",0,1,1,1,0,0,0,0
38,7,0,0,48," United-States",1,1,1,1,0,0,0,0
31,9,15024,0,40," United-States",1,1,1,1,0,0,0,0
41,15,0,0,38," United-States",0,1,0,1,0,0,0,0
20,10,0,0,40," United-States",0,0,0,1,0,0,0,0
28,13,0,0,15," United-States",0,1,0,1,0,0,0,0
62,5,0,0,35," United-States",0,1,1,1,0,0,0,0
41,8,0,0,40," United-States",0,1,0,0,0,0,1,0
37,9,0,0,45," United-States",0,1,1,1,0,0,0,0
53,10,0,0,30," United-States",0,1,1,1,0,0,0,0
28,13,0,0,50," United-States",1,1,1,1,0,0,0,0
23,14,0,0,30," United-States",0,0,0,1,0,0,0,0
46,9,0,0,35," United-States",0,1,1,1,0,0,0,0
28,9,0,0,45," United-States",0,0,0,1,0,0,0,0
50,6,0,0,40," United-States",0,1,0,1,0,0,0,0
19,10,0,0,45," Mexico",0,0,1,1,0,0,0,0
84,4,0,0,10," United-States",0,1,1,0,0,0,1,0
48,15,0,0,35," United-States",1,1,1,1,0,0,0,0
61,9,0,0,20," United-States",0,0,0,1,0,0,0,0
44,10,0,0,42," United-States",0,1,1,1,0,0,0,0
32,9,0,0,60," South",0,1,0,0,1,0,0,0
25,10,0,0,35," United-States",0,0,1,1,0,0,0,0
47,10,0,0,40," United-States",0,1,0,1,0,0,0,0
19,10,0,0,15," United-States",0,0,0,1,0,0,0,0
37,10,0,0,17," United-States",0,1,1,1,0,0,0,0
28,9,0,0,40," United-States",0,1,0,0,1,0,0,0
34,12,0,0,40," United-States",1,1,0,1,0,0,0,0
32,10,0,0,35," United-States",0,1,0,1,0,0,0,0
24,10,0,0,30," United-States",0,0,1,1,0,0,0,0
30,10,0,0,99," United-States",0,1,1,0,0,0,1,0
56,14,0,0,40," United-States",0,1,1,1,0,0,0,0
30,13,0,0,40," United-States",1,1,1,1,0,0,0,0
28,10,0,0,26," United-States",0,0,0,1,0,0,0,0
40,10,0,1887,68," United-States",1,1,1,1,0,0,0,0
28,10,0,0,45," United-States",0,0,1,1,0,0,0,0
39,8,0,0,40," United-States",0,0,1,1,0,0,0,0
33,9,0,0,40," United-States",1,1,1,1,0,0,0,0
23,10,0,0,40," Dominican-Republic",0,0,1,0,1,0,0,0
32,10,0,0,55," Ecuador",0,0,1,1,0,0,0,0
37,9,0,0,40," United-States",0,1,1,1,0,0,0,0
71,3,0,0,75," United-States",0,0,0,0,1,0,0,0
30,10,0,0,40," United-States",1,1,1,1,0,0,0,0
20,10,0,0,40," United-States",0,0,0,1,0,0,0,0
53,9,0,1740,50," United-States",0,1,1,1,0,0,0,0
42,9,0,0,45," United-States",0,1,1,1,0,0,0,0
44,13,0,1902,56," United-States",1,1,1,1,0,0,0,0
26,14,0,0,40," United-States",0,0,0,1,0,0,0,0
21,10,0,0,16," United-States",0,0,0,1,0,0,0,0
37,9,0,0,40," United-States",0,1,0,0,0,0,1,0
36,13,0,0,40," United-States",0,1,0,1,0,0,0,0
25,9,0,0,40," United-States",0,0,0,1,0,0,0,0
54,16,0,1977,43," United-States",1,1,1,1,0,0,0,0
38,13,0,0,50," United-States",1,1,1,1,0,0,0,0
29,9,0,0,40," United-States",0,0,1,1,0,0,0,0
20,10,0,0,38," United-States",0,0,1,1,0,0,0,0
32,9,0,0,50," United-States",0,0,1,1,0,0,0,0
24,12,0,0,20," United-States",0,0,1,1,0,0,0,0
59,9,0,0,40," United-States",1,1,1,1,0,0,0,0
56,13,0,0,40," United-States",1,1,1,1,0,0,0,0
40,9,0,0,84," United-States",0,1,1,1,0,0,0,0
35,13,0,0,40," United-States",1,1,1,1,0,0,0,0
38,13,15024,0,40," United-States",1,1,0,1,0,0,0,0
24,10,0,0,20," United-States",0,0,0,1,0,0,0,0
30,10,0,1848,40," United-States",1,1,1,1,0,0,0,0
36,2,0,0,40," Mexico",0,0,1,1,0,0,0,0
20,10,0,0,20," United-States",0,0,0,0,1,0,0,0
36,9,0,0,40," United-States",0,0,0,1,0,0,0,0
45,13,0,0,40," United-States",0,0,0,1,0,0,0,0
22,13,0,0,40," United-States",0,0,0,1,0,0,0,0
31,9,0,2001,40," United-States",0,0,1,1,0,0,0,0
34,9,0,0,40," United-States",0,0,1,1,0,0,0,0
24,7,0,0,40," United-States",0,0,1,1,0,0,0,0
23,13,0,0,25," United-States",0,0,1,1,0,0,0,0
46,15,0,0,40," Germany",1,1,0,1,0,0,0,0
